tag,episode,step,reward,throughput,normalized_throughput,timeout_rate,ip4-input,ip6-input,nat44-ed-in2out,nat44-ed-in2out-slowpath,arp-input,ip4-receive,ip4-mfib-forward-lookup,loop0-output
_fixed_all_256,4202,17,-0.1783832500370865,3309623,0.4728032857142857,0.013023730715027444,256,256,256,256,256,256,256,256
_fixed_all_256,4202,18,-0.0992850481980963,3414437,0.4877767142857143,0.011741235249676213,256,256,256,256,256,256,256,256
_fixed_all_256,4202,19,0.2088102274283541,3808567.0000000005,0.544081,0.006705415451432919,256,256,256,256,256,256,256,256
_fixed_all_256,4202,20,0.4659362487113573,5291474,0.7559248571428572,0.005799772168629997,256,256,256,256,256,256,256,256
_fixed_all_256,4202,21,-0.5630144706528104,5260799,0.7515427142857143,0.026291143698770492,256,256,256,256,256,256,256,256
_fixed_all_256,4202,22,-0.7556439863880976,4665556,0.666508,0.02844303972776195,256,256,256,256,256,256,256,256
_fixed_all_256,4202,23,-0.5318166186163504,5342129,0.7631612857142858,0.025899558086612724,256,256,256,256,256,256,256,256
_fixed_all_256,4202,24,-0.5093429622428597,5359923,0.7657032857142857,0.02550092495914291,256,256,256,256,256,256,256,256
_train_checkpoint_5000_steps,4224,1,0.5483694109722331,5367141,0.7667344285714286,0.004367300351983909,224,80,192,128,240,96,112,32
_train_checkpoint_5000_steps,4224,2,0.5330259865037875,5269906,0.7528437142857143,0.004396354555638536,256,80,16,128,240,96,112,32
_train_checkpoint_5000_steps,4224,3,0.5553180487012986,5408036,0.7725765714285714,0.004345170454545455,256,80,192,128,240,96,112,32
_train_checkpoint_5000_steps,4224,4,0.5560617887131952,5409459,0.7727798571428571,0.0043343613685932385,256,80,192,128,240,96,112,32
_train_checkpoint_5000_steps,4224,5,0.5997727211319456,5294643,0.7563775714285714,0.0031320970059325174,224,64,48,96,48,16,144,48
_train_checkpoint_5000_steps,4224,6,0.5845834073683063,5170372,0.7386245714285714,0.003080823281205302,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,7,0.5823814229538335,5164555,0.7377935714285714,0.003108242969494757,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,8,0.5859189167810592,5179990,0.7399985714285714,0.0030815930929502426,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,9,0.5826571540195598,5167214,0.7381734285714285,0.003110325491037376,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,10,0.5766660324980477,5122073,0.7317247142857143,0.003101173635753333,224,128,48,96,48,16,144,16
_train_checkpoint_5000_steps,4224,11,0.6970636115438905,5285345,0.7550492857142858,0.0011597134834079046,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,12,0.6966044297691131,5285050,0.7550071428571429,0.0011680542617605962,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,13,0.6963770500419346,5280553,0.7543647142857143,0.0011597532848755942,224,128,240,96,48,16,144,16
_train_checkpoint_5000_steps,4224,14,0.7005023861274049,5311430,0.7587757142857143,0.0011654665631661877,224,128,240,32,48,16,144,16
_train_checkpoint_5000_steps,4224,15,0.6995296916049186,5306432,0.7580617142857143,0.0011706404536159138,224,128,240,32,48,16,144,16
_train_checkpoint_5000_steps,4224,16,0.6196299750588362,5187598,0.7410854285714286,0.002429109070251846,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,17,0.6153659830223018,5158187,0.7368838571428571,0.0024303574824111047,144,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,18,0.6162047576150225,5161222,0.7373174285714286,0.0024222534191281225,144,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,19,0.6215759851771169,5195456,0.742208,0.0024126402964576624,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,20,0.6194199079992436,5187329,0.741047,0.0024325418400151285,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,21,0.7483964285714285,5238775,0.7483964285714285,0,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,22,0.7482184285714286,5237529,0.7482184285714286,0,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,23,0.7478,5234600,0.7478,0,224,128,240,32,48,16,48,48
_train_checkpoint_5000_steps,4224,24,0.7474265714285714,5231986,0.7474265714285714,0,224,128,240,32,48,16,48,48
_train_checkpoint_85000_steps,4236,1,0.7436638941628124,5411919,0.7731312857142857,0.0005893478310294652,240,176,240,32,144,16,32,16
_train_checkpoint_85000_steps,4236,2,0.7432405268538713,5408060,0.77258,0.0005867894629225736,240,176,240,32,144,16,32,16
_train_checkpoint_85000_steps,4236,3,0.7447127087962061,5418036,0.7740051428571428,0.0005858486812187358,240,144,240,32,144,16,32,16
_train_checkpoint_85000_steps,4236,4,0.7452820681490525,5416602,0.7738002857142857,0.000570364351304664,240,144,240,32,144,16,32,16
_train_checkpoint_85000_steps,4236,5,0.751855526234986,5457578,0.779654,0.0005559694753002799,240,240,240,32,144,16,32,16
_train_checkpoint_85000_steps,4236,6,0.717154662763466,5242931,0.7489901428571428,0.0006367096018735363,256,240,240,32,16,16,32,16
_train_checkpoint_85000_steps,4236,7,0.7304804987524258,5321834,0.760262,0.0005956300249514832,256,240,240,32,16,64,32,16
_train_checkpoint_85000_steps,4236,8,0.7298644895489694,5321972,0.7602817142857143,0.0006083444947348975,256,240,240,32,16,64,32,16
_train_checkpoint_85000_steps,4236,9,0.7305330412960862,5326273,0.7608961428571429,0.0006072620312211343,256,240,240,32,16,64,32,16
_train_checkpoint_85000_steps,4236,10,0.7174243690051261,5242087,0.7488695714285715,0.0006289040484689085,256,240,240,32,16,16,32,16
_train_checkpoint_85000_steps,4236,11,0.7655366854021013,5359510,0.7656442857142857,0.0000021520062436874483,256,240,240,32,16,16,128,16
_train_checkpoint_85000_steps,4236,12,0.7693474728425337,5387929,0.7697041428571428,0.000007133400292184076,256,240,240,32,16,16,128,16
_train_checkpoint_85000_steps,4236,13,0.7693539485502607,5386353,0.769479,0.0000025010289947864263,256,240,240,32,16,16,128,16
_train_checkpoint_85000_steps,4236,14,0.7676297594466672,5376912,0.7681302857142858,0.000010010525352370492,256,240,240,32,16,16,128,16
_train_checkpoint_85000_steps,4236,15,0.7690926685403529,5385773,0.7693961428571429,0.0000060694863358011155,256,240,240,32,16,16,128,16
_train_checkpoint_85000_steps,4236,16,0.7214361269250207,5269984,0.7528548571428572,0.0006283746043567306,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,17,0.7190645317904815,5255382,0.7507688571428571,0.0006340865070475123,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,18,0.7164112046075177,5247782,0.7496831428571429,0.0006654387649925038,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,19,0.719836407591616,5262259,0.7517512857142857,0.000638297562453393,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,20,0.7204634172510519,5259156,0.751308,0.0006168916549789622,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,21,0.7533898571428571,5273729,0.7533898571428571,0,256,240,240,32,16,16,32,64
_train_checkpoint_85000_steps,4236,22,0.759838,5318866,0.759838,0,256,240,240,32,16,64,80,64
_train_checkpoint_85000_steps,4236,23,0.755037,5285259,0.755037,0,256,240,240,32,16,16,80,64
_train_checkpoint_85000_steps,4236,24,0.7563642857142857,5294550,0.7563642857142857,0,256,240,240,32,16,16,80,64
_train_checkpoint_100000_steps,4246,1,0.7501575596819373,5449998,0.7785711428571429,0.0005682716635041113,240,240,240,32,144,16,32,16
_train_checkpoint_100000_steps,4246,2,0.7508349027749137,5454311,0.7791872857142857,0.0005670476587874414,240,240,240,32,144,16,32,16
_train_checkpoint_100000_steps,4246,3,0.6766054510744033,5022537,0.7175052857142857,0.0008179966927976482,240,240,240,32,144,16,32,16
_train_checkpoint_100000_steps,4246,4,0.7514822914525291,5458964,0.779852,0.0005673941709494184,240,240,240,32,144,16,32,16
_train_checkpoint_100000_steps,4246,5,0.7484660948498966,5441864,0.7774091428571429,0.0005788609601449275,256,240,240,32,144,16,32,16
_train_checkpoint_100000_steps,4246,6,0.7255242700282191,5300047,0.7571495714285714,0.0006325060280070481,256,240,240,32,16,64,32,16
_train_checkpoint_100000_steps,4246,7,0.7274199539503267,5306599,0.7580855714285715,0.0006133123495648953,256,240,240,32,16,64,32,16
_train_checkpoint_100000_steps,4246,8,0.6576762661192828,4886510,0.6980728571428572,0.000807931820471489,256,240,240,32,16,64,32,16
_train_checkpoint_100000_steps,4246,9,0.7302272453740365,5320635,0.7600907142857143,0.000597269378233555,256,240,240,32,16,64,32,16
_train_checkpoint_100000_steps,4246,10,0.7288830824038753,5320972,0.7601388571428571,0.000625115494779636,256,240,240,32,16,64,32,16
_train_checkpoint_100000_steps,4246,11,0.7258626238296878,5104327,0.7291895714285714,0.00006653895197767298,256,240,240,32,16,16,32,16
_train_checkpoint_100000_steps,4246,12,0.7666476971263841,5366659,0.7666655714285714,0.0000003574860437448522,256,240,240,32,16,16,128,16
_train_checkpoint_100000_steps,4246,13,0.7690977142857143,5383684,0.7690977142857143,0,256,240,240,32,16,16,128,16
_train_checkpoint_100000_steps,4246,14,0.7656529709249084,5360948,0.7658497142857142,0.0000039348672161172165,256,240,240,32,16,16,128,16
_train_checkpoint_100000_steps,4246,15,0.7680845714285714,5376592,0.7680845714285714,0,256,240,240,32,16,16,128,16
_train_checkpoint_100000_steps,4246,16,0.7008162439164042,5150735,0.7358192857142857,0.0007000608359576296,256,240,240,32,16,16,32,64
_train_checkpoint_100000_steps,4246,17,0.7173362469202609,5247556,0.7496508571428572,0.0006462922044519267,256,240,240,32,16,16,32,64
_train_checkpoint_100000_steps,4246,18,0.717291520725458,5250890,0.7501271428571429,0.0006567124426336986,256,240,240,32,16,16,32,64
_train_checkpoint_100000_steps,4246,19,0.6984069320761651,5129956,0.7328508571428571,0.0006888785013338415,256,240,240,32,16,16,32,64
_train_checkpoint_100000_steps,4246,20,0.7179496209370874,5249789,0.7499698571428571,0.0006404047241153954,256,240,240,32,16,16,32,64
_train_checkpoint_100000_steps,4246,21,0.7629068571428571,5340348,0.7629068571428571,0,256,240,240,32,48,64,32,64
_train_checkpoint_100000_steps,4246,22,0.7640381428571429,5348267,0.7640381428571429,0,256,240,240,32,48,64,80,64
_train_checkpoint_100000_steps,4246,23,0.7638281428571428,5346797,0.7638281428571428,0,256,240,240,32,48,64,80,64
_train_checkpoint_100000_steps,4246,24,0.7633917142857143,5343742,0.7633917142857143,0,256,240,240,32,48,64,80,64
